x,y,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0,elevation,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0
730876.9969,5026019.119,14.74214414,20.94686411,23.69296359,3.95,11.54166479,16.9704208,21.90706532
730877.084,5026020.203,14.42214414,19.63686411,23.17296359,3.96,11.47166479,16.6504208,21.42706532
730877.2309,5026021.26,14.42214414,19.63686411,23.17296359,3.97,10.87166479,15.9304208,20.90706532
730877.3603,5026022.33,14.14214414,20.51686411,23.62296359,4,10.57166479,15.5104208,20.50706532
730877.4663,5026023.4,14.12214414,19.92686411,22.91296359,4.01,10.83166479,15.8204208,20.88706532
730877.608,5026024.457,14.12214414,19.92686411,22.91296359,4.03,10.69166479,15.8904208,21.15706532
730877.7715,5026025.523,13.91214414,19.36686411,22.25296359,4.06,10.97166479,16.3504208,21.40706532
730877.955,5026026.583,13.91214414,19.26686411,22.00296359,4.07,11.29166479,16.4104208,21.11706532
730878.1152,5026027.635,13.91214414,19.26686411,22.00296359,4.11,10.89166479,16.1004208,20.98706532
730878.3028,5026028.687,13.56214414,18.85686411,22.02296359,4.12,11.37166479,16.6304208,21.31706532
730878.4799,5026029.741,13.46214414,18.65686411,21.83296359,4.13,11.58166479,16.8104208,21.30706532
730878.6288,5026030.814,13.45214414,18.38686411,21.51296359,4.16,11.33166479,16.4904208,21.05706532
730878.7833,5026031.844,12.71214414,18.14686411,21.83296359,4.2,10.83166479,16.0904208,20.45706532
730878.9361,5026032.954,12.48214414,17.94686411,21.49296359,4.2,10.62166479,15.4304208,19.94706532
730879.0589,5026033.991,12.47214414,18.27686411,21.91296359,4.23,10.12166479,14.9704208,19.36706532
730879.1976,5026035.094,12.19214414,18.35686411,21.90296359,4.24,9.70166479,14.6504208,19.55706532
730879.3736,5026036.142,12.59214414,18.56686411,21.43296359,4.26,10.02166479,14.9704208,19.48706532
730879.5426,5026037.274,12.91214414,19.02686411,23.00296359,4.26,10.64166479,15.9104208,20.56706532
730879.7018,5026038.283,14.06214414,19.04686411,22.20296359,4.28,11.60166479,15.9304208,20.26706532
730879.7875,5026039.369,13.55214414,19.83686411,23.12296359,4.31,11.03166479,16.0304208,20.67706532
730879.9503,5026040.456,14.60214414,20.87686411,24.07296359,4.29,11.57166479,16.4504208,20.85706532
730880.1122,5026041.533,14.29214414,20.37686411,23.27296359,4.31,11.23166479,16.3804208,20.69706532
730880.226,5026042.566,12.58214414,19.27686411,23.55296359,4.34,13.10166479,16.2404208,20.01706532
730880.3334,5026043.668,13.68214414,20.03686411,24.07296359,4.36,10.60166479,14.7904208,19.10706532
730880.4592,5026044.729,13.31214414,20.16686411,24.78296359,4.37,10.14166479,14.9104208,19.70706532
730880.5426,5026045.808,13.21214414,19.66686411,22.68296359,4.4,11.10166479,16.2004208,20.81706532
730880.6201,5026046.869,14.45214414,19.91686411,22.41296359,4.4,11.85166479,16.8204208,20.96706532
730880.734,5026047.971,14.42214414,19.58686411,22.82296359,4.41,11.32166479,16.0504208,20.50706532
730880.8669,5026049.053,13.78214414,19.71686411,23.68296359,4.42,10.63166479,15.3404208,19.88706532
730881.0384,5026050.118,13.08214414,19.35686411,23.07296359,4.43,10.50166479,15.4904208,20.21706532
730881.2137,5026051.183,13.35214414,18.96686411,22.68296359,4.44,10.99166479,15.9704208,20.84706532
730881.3683,5026052.282,13.77214414,19.63686411,23.07296359,4.44,11.46166479,16.6504208,21.38706532
730881.5076,5026053.367,14.19214414,20.06686411,23.18296359,4.45,11.83166479,16.8104208,21.25706532
730881.6642,5026054.446,14.56214414,20.80686411,23.86296359,4.48,11.39166479,16.3604208,20.62706532
730881.8202,5026055.505,14.44214414,20.80686411,23.76296359,4.5,11.09166479,16.0304208,20.23706532
730881.951,5026056.574,13.79214414,19.97686411,23.56296359,4.5,11.20166479,16.2104208,20.76706532
730882.0741,5026057.674,13.79214414,19.97686411,23.56296359,4.49,11.34166479,16.3604208,21.04706532
730882.2276,5026058.731,13.69214414,19.81686411,23.24296359,4.51,10.84166479,15.6804208,20.48706532
730882.3816,5026059.808,13.39214414,21.20686411,25.92296359,4.53,10.49166479,15.6504208,21.05706532
730882.4942,5026060.874,13.39214414,21.20686411,25.92296359,4.57,11.66166479,17.4904208,22.74706532
730882.6343,5026061.973,15.12214414,21.88686411,25.09296359,4.58,13.18166479,19.3504208,24.65706532
730882.7514,5026063.023,16.63214414,25.06686411,28.61296359,4.58,12.94166479,19.5104208,25.32706532
730882.9299,5026064.111,16.63214414,25.06686411,28.61296359,4.57,13.56166479,20.4904208,26.08706532
730883.0186,5026065.225,17.46214414,25.72686411,28.92296359,4.56,14.32166479,21.1304208,26.68706532
730883.141,5026066.273,18.03214414,24.66686411,27.21296359,4.59,14.38166479,21.0104208,26.47706532
730883.2894,5026067.324,16.82214414,23.46686411,27.00296359,4.6,13.70166479,20.1104208,25.63706532
730883.4467,5026068.418,16.38214414,22.78686411,25.26296359,4.59,13.19166479,19.5604208,24.71706532
730883.5919,5026069.488,15.17214414,20.75686411,23.54296359,4.59,12.32166479,17.6404208,22.10706532
730883.7385,5026070.554,13.05214414,19.17686411,22.56296359,4.61,10.51166479,15.2904208,19.62706532
730883.9004,5026071.629,12.08214414,17.95686411,21.37296359,4.63,9.57166479,14.1704208,18.56706532
730883.9804,5026072.73,12.17214414,17.10686411,20.02296359,4.63,9.86166479,14.3204208,18.58706532
730884.0946,5026073.787,12.22214414,17.15686411,20.18296359,4.64,10.07166479,14.6204208,18.97706532
730884.1894,5026074.875,12.95214414,17.49686411,20.20296359,4.65,10.56166479,15.1804208,19.24706532
730884.3185,5026075.99,13.48214414,18.41686411,21.37296359,4.66,11.21166479,15.6704208,19.93706532
730884.3998,5026077.017,13.96214414,19.57686411,23.12296359,4.67,11.09166479,16.1204208,20.93706532
730884.5179,5026078.148,15.06214414,21.71686411,24.28296359,4.65,12.12166479,18.0004208,23.40706532
730884.6584,5026079.201,16.92214414,23.05686411,25.16296359,4.65,13.87166479,19.7104208,24.48706532
730884.7808,5026080.285,16.92214414,23.05686411,25.16296359,4.66,12.97166479,18.9604208,24.36706532
730884.9316,5026081.378,16.25214414,23.57686411,27.51296359,4.66,12.83166479,19.1704208,24.90706532
730885.0771,5026082.439,16.94214414,24.11686411,26.72296359,4.65,14.49166479,19.9804208,25.07706532
730885.2406,5026083.542,17.93214414,25.04686411,27.33296359,4.65,13.62166479,20.3104208,26.18706532
730885.3905,5026084.592,18.26214414,25.75686411,27.99296359,4.65,14.39166479,20.9104208,26.27706532
730885.5336,5026085.68,17.40214414,24.08686411,26.33296359,4.66,13.65166479,19.9204208,25.08706532
730885.7025,5026086.744,16.59214414,23.54686411,25.72296359,4.65,13.38166479,19.1304208,23.83706532
730885.9014,5026087.808,15.19214414,21.11686411,23.87296359,4.66,12.16166479,17.0704208,21.25706532
730886.1032,5026088.867,13.14214414,19.31686411,23.23296359,4.67,10.21166479,14.8204208,19.26706532
730886.2354,5026089.968,11.73214414,17.57686411,21.18296359,4.67,9.80166479,14.3104208,18.53706532
730886.3833,5026091.035,11.89214414,17.18686411,20.22296359,4.67,10.28166479,14.5704208,18.72706532
730886.5016,5026092.124,11.92214414,16.86686411,20.08296359,4.67,10.95166479,14.8104208,18.76706532
730886.6407,5026093.214,12.30214414,17.44686411,20.80296359,4.67,10.36166479,14.6604208,18.91706532
730886.757,5026094.286,12.60214414,17.81686411,21.18296359,4.67,10.50166479,15.2204208,19.69706532
730886.9203,5026095.362,13.41214414,19.13686411,22.53296359,4.66,11.40166479,16.7004208,21.67706532
730887.073,5026096.474,18.19214414,23.23686411,24.37296359,4.64,12.93166479,18.7604208,23.51706532
730887.2276,5026097.535,18.07214414,24.09686411,26.29296359,4.64,14.68166479,20.8104208,25.54706532
730887.439,5026098.581,17.53214414,23.60686411,26.52296359,4.62,14.94166479,20.6904208,25.34706532
730887.6547,5026099.687,16.67214414,22.32686411,25.30296359,4.6,13.71166479,19.4304208,24.19706532
730887.7643,5026100.729,15.19214414,21.70686411,25.38296359,4.62,12.56166479,18.0704208,23.16706532
730887.8732,5026101.825,16.16214414,22.94686411,26.28296359,4.6,12.51166479,18.6204208,24.09706532
730888.0102,5026102.901,17.49214414,24.11686411,26.54296359,4.59,14.11166479,20.2404208,25.41706532
730888.1457,5026103.948,17.90214414,23.75686411,24.55296359,4.6,14.14166479,20.2204208,25.35706532
730888.2678,5026105.041,17.56214414,22.18686411,24.22296359,4.6,14.42166479,19.9104208,24.00706532
730888.4029,5026106.136,14.19214414,19.86686411,23.13296359,4.6,12.63166479,17.4104208,21.64706532
730888.4937,5026107.189,14.19214414,19.86686411,23.13296359,4.6,10.26166479,14.8804208,19.21706532
730888.6189,5026108.269,12.53214414,18.04686411,21.16296359,4.62,9.30166479,13.6904208,17.89706532
730888.7247,5026109.378,11.56214414,16.74686411,20.47296359,4.59,8.92166479,13.3404208,17.70706532
730888.8203,5026110.407,11.88214414,17.12686411,20.83296359,4.58,9.39166479,13.8804208,18.37706532
730888.9718,5026111.517,12.28214414,17.82686411,21.93296359,4.57,9.66166479,14.3904208,19.01706532
730889.1557,5026112.599,12.85214414,19.08686411,24.01296359,4.57,10.65166479,15.1204208,19.88706532
730889.2674,5026113.655,14.34214414,22.69686411,26.69296359,4.55,10.72166479,16.3504208,21.77706532
730889.3922,5026114.781,17.27214414,24.91686411,28.02296359,4.54,12.80166479,19.3904208,25.30706532
730889.5035,5026115.845,20.18214414,28.17686411,29.58296359,4.51,15.92166479,22.7604208,27.94706532
730889.5975,5026116.885,20.23214414,27.59686411,29.83296359,4.53,15.13166479,22.3404208,28.19706532
730889.6998,5026118.016,20.40214414,28.04686411,29.35296359,4.51,16.33166479,23.6504208,29.21706532
730889.8564,5026119.025,19.82214414,26.83686411,29.19296359,4.52,16.28166479,23.2904208,29.08706532
730890.2966,5026119.855,18.79214414,26.23686411,28.94296359,4.52,14.78166479,22.3004208,28.43706532
730890.8955,5026120.42,19.14214414,27.00686411,29.72296359,4.52,15.24166479,22.3504208,28.64706532
730891.6999,5026120.661,19.33214414,26.99686411,29.16296359,4.5,15.24166479,22.8704208,29.38706532
730892.4586,5026120.468,19.86214414,27.35686411,29.32296359,4.48,15.95166479,23.5704208,29.79706532
730892.9966,5026119.913,19.80214414,27.00686411,28.09296359,4.47,15.27166479,22.8404208,28.71706532
730893.3343,5026119.117,20.12214414,27.01686411,28.52296359,4.45,16.53166479,23.8204208,29.27706532
730893.2555,5026118.128,20.71214414,27.09686411,27.92296359,4.45,17.50166479,24.4604208,29.31706532
730892.9974,5026117.073,20.32214414,26.09686411,27.00296359,4.49,16.74166479,23.7704208,28.90706532
730892.7082,5026116.009,19.99214414,25.70686411,27.08296359,4.48,16.22166479,22.7904208,27.62706532
730892.5151,5026114.966,18.77214414,25.36686411,27.00296359,4.48,14.90166479,21.2904208,26.14706532
730892.3007,5026113.894,18.09214414,24.66686411,26.81296359,4.48,14.62166479,20.6804208,25.62706532
730892.1402,5026112.851,17.86214414,22.87686411,24.53296359,4.47,14.02166479,19.9204208,24.71706532
730891.9934,5026111.754,12.94214414,22.21686411,24.35296359,4.47,13.07166479,19.2004208,24.30706532
730891.8412,5026110.701,16.62214414,22.49686411,23.95296359,4.45,13.11166479,18.9704208,23.85706532
730891.6936,5026109.626,16.50214414,21.85686411,23.30296359,4.47,12.68166479,18.7204208,23.95706532
730891.4894,5026108.563,16.27214414,21.71686411,23.48296359,4.45,13.32166479,19.1004208,24.23706532
730891.3138,5026107.504,16.13214414,21.89686411,23.85296359,4.45,13.29166479,19.1804208,24.44706532
730891.1191,5026106.43,16.71214414,23.17686411,24.89296359,4.43,13.74166479,20.1104208,25.38706532
730890.9506,5026105.356,17.70214414,23.66686411,24.69296359,4.44,14.52166479,20.7604208,25.59706532
730890.8016,5026104.283,17.93214414,23.22686411,24.58296359,4.45,14.56166479,20.5904208,25.61706532
730890.6585,5026103.23,17.65214414,24.04686411,26.55296359,4.45,14.02166479,20.3704208,25.87706532
730890.5344,5026102.156,17.40214414,23.49686411,25.45296359,4.45,13.61166479,19.9004208,25.13706532
730890.3974,5026101.079,16.77214414,23.35686411,25.75296359,4.45,13.81166479,19.8204208,24.49706532
730890.2448,5026099.998,16.67214414,22.66686411,24.47296359,4.46,12.87166479,18.5204208,23.13706532
730890.063,5026098.931,16.11214414,22.69686411,25.21296359,4.46,12.35166479,17.8504208,22.57706532
730889.917,5026097.849,15.22214414,21.35686411,23.82296359,4.47,12.40166479,17.6704208,21.84706532
730889.7802,5026096.766,15.36214414,20.46686411,22.66296359,4.48,12.13166479,17.0504208,21.25706532
730889.6311,5026095.697,14.61214414,19.67686411,21.65296359,4.46,11.58166479,16.1904208,20.24706532
730889.5311,5026094.607,13.52214414,18.57686411,21.25296359,4.46,10.70166479,15.2004208,19.31706532
730889.4008,5026093.525,12.47214414,17.96686411,20.88296359,4.47,10.14166479,14.5504208,19.00706532
730889.2307,5026092.458,12.77214414,18.34686411,21.17296359,4.46,10.29166479,14.9004208,19.42706532
730889.0536,5026091.369,13.07214414,18.50686411,21.81296359,4.47,10.52166479,15.2704208,19.71706532
730888.9017,5026090.306,13.22214414,18.94686411,22.30296359,4.46,10.55166479,15.4904208,20.32706532
730888.7763,5026089.232,14.47214414,20.42686411,22.99296359,4.45,11.17166479,16.7204208,21.95706532
730888.6133,5026088.151,16.28214414,21.84686411,23.44296359,4.44,12.67166479,18.4204208,23.66706532
730888.4607,5026087.105,16.47214414,21.07686411,25.46296359,4.44,13.67166479,19.5504208,24.35706532
730888.3616,5026086.028,17.24214414,23.66686411,25.70296359,4.45,13.61166479,19.3204208,24.79706532
730888.1918,5026084.954,17.34214414,24.25686411,26.04296359,4.44,13.88166479,20.1404208,25.29706532
730888.1017,5026083.881,17.34214414,23.43686411,24.83296359,4.46,14.13166479,20.2604208,25.03706532
730887.9846,5026082.829,15.92214414,22.14686411,25.28296359,4.48,13.38166479,19.1604208,24.01706532
730887.9008,5026081.728,16.05214414,22.49686411,24.43296359,4.48,12.39166479,18.4804208,23.59706532
730887.7938,5026080.651,16.45214414,22.03686411,23.99296359,4.49,12.68166479,18.6204208,23.36706532
730887.6412,5026079.572,16.65214414,21.92686411,23.28296359,4.49,12.73166479,18.3704208,22.93706532
730887.4884,5026078.495,16.19214414,20.80686411,22.77296359,4.48,13.33166479,18.3904208,22.37706532
730887.3398,5026077.414,14.75214414,19.97686411,23.23296359,4.48,12.07166479,16.7404208,21.03706532
730887.2546,5026076.313,13.86214414,19.49686411,22.45296359,4.46,11.20166479,16.0704208,20.31706532
730887.1433,5026075.248,13.57214414,19.21686411,22.15296359,4.46,10.75166479,15.5904208,20.03706532
730887.0188,5026074.148,13.77214414,19.36686411,21.93296359,4.46,10.83166479,15.8804208,20.40706532
730886.858,5026073.08,13.98214414,19.37686411,21.52296359,4.45,11.18166479,16.1204208,20.70706532
730886.7341,5026072,14.14214414,19.10686411,22.00296359,4.46,11.41166479,16.2504208,20.59706532
730886.6801,5026070.904,13.64214414,19.45686411,22.66296359,4.45,10.97166479,16.0604208,20.89706532
730886.5842,5026069.848,14.30214414,20.67686411,24.08296359,4.43,11.34166479,16.6604208,21.83706532
730886.4356,5026068.763,15.09214414,20.85686411,24.01296359,4.43,12.40166479,17.5604208,23.25706532
730886.2777,5026067.721,16.01214414,23.13686411,25.60296359,4.43,12.88166479,19.3304208,24.68706532
730886.1739,5026066.629,16.74214414,23.61686411,25.62296359,4.43,14.04166479,20.2804208,25.33706532
730886.0696,5026065.551,17.74214414,24.40686411,25.68296359,4.43,14.58166479,20.7004208,25.42706532
730885.9498,5026064.466,17.94214414,23.73686411,25.85296359,4.43,14.58166479,20.1804208,24.72706532
730885.8408,5026063.409,16.61214414,23.70686411,26.57296359,4.44,13.29166479,19.0404208,23.75706532
730885.7118,5026062.292,16.77214414,22.81686411,24.32296359,4.43,13.27166479,18.9504208,23.56706532
730885.5796,5026061.227,16.97214414,22.60686411,23.65296359,4.41,13.51166479,18.8404208,23.03706532
730885.4844,5026060.148,15.13214414,20.78686411,24.11296359,4.42,11.89166479,17.1404208,21.75706532
730885.3092,5026059.044,13.71214414,19.84686411,23.00296359,4.4,11.80166479,16.8804208,21.38706532
730885.1579,5026058,13.82214414,19.33686411,22.33296359,4.39,11.92166479,16.7704208,21.25706532
730885.0041,5026056.915,14.26214414,19.77686411,22.94296359,4.38,11.96166479,17.0604208,21.81706532
730884.8798,5026055.811,15.04214414,20.47686411,21.96296359,4.36,12.70166479,17.9204208,22.01706532
730884.7667,5026054.76,15.16214414,20.29686411,22.70296359,4.34,12.35166479,17.2204208,21.32706532
730884.6108,5026053.662,14.21214414,20.00686411,23.09296359,4.33,11.31166479,16.2804208,20.60706532
730884.4458,5026052.599,13.68214414,19.29686411,22.13296359,4.32,11.09166479,15.6704208,19.83706532
730884.2616,5026051.524,13.62214414,18.93686411,22.41296359,4.32,10.30166479,15.1004208,19.65706532
730884.0864,5026050.456,13.64214414,19.18686411,21.90296359,4.32,10.85166479,15.8504208,20.23706532
730883.8961,5026049.368,13.75214414,19.22686411,22.42296359,4.31,11.15166479,16.0404208,20.11706532
730883.7371,5026048.32,13.76214414,19.16686411,21.87296359,4.29,10.63166479,15.3404208,19.60706532
730883.5743,5026047.233,14.15214414,19.31686411,22.35296359,4.29,10.75166479,15.5604208,19.98706532
730883.4207,5026046.18,14.20214414,19.79686411,22.10296359,4.27,11.13166479,15.9204208,20.00706532
730883.2707,5026045.099,14.15214414,19.34686411,22.22296359,4.28,10.53166479,15.3104208,19.80706532
730883.1139,5026043.992,13.58214414,19.42686411,22.26296359,4.25,10.79166479,15.5904208,19.88706532
730882.9224,5026042.938,13.64214414,19.35686411,22.07296359,4.23,10.96166479,15.9104208,20.14706532
730882.7279,5026041.861,13.87214414,19.76686411,22.47296359,4.22,10.90166479,15.8304208,20.17706532
730882.585,5026040.765,14.26214414,19.67686411,22.23296359,4.2,10.93166479,15.6104208,19.92706532
730882.4351,5026039.683,13.88214414,19.48686411,22.53296359,4.2,10.56166479,15.2604208,19.66706532
730882.261,5026038.616,13.16214414,19.24686411,22.76296359,4.2,10.64166479,15.8004208,20.23706532
730882.0789,5026037.556,14.33214414,19.08686411,21.38296359,4.17,12.23166479,16.7504208,20.83706532
730881.9183,5026036.48,14.47214414,19.72686411,21.93296359,4.15,11.71166479,16.5204208,20.68706532
730881.7374,5026035.387,14.00214414,19.34686411,22.03296359,4.14,11.11166479,15.9004208,20.10706532
730881.5809,5026034.308,13.44214414,19.61686411,22.41296359,4.13,10.62166479,15.0704208,18.98706532
730881.3986,5026033.217,13.39214414,19.14686411,21.96296359,4.12,10.20166479,14.6204208,18.55706532
730881.2357,5026032.132,13.07214414,19.15686411,22.74296359,4.1,10.00166479,14.3104208,18.46706532
730881.0947,5026031.055,13.24214414,19.41686411,22.54296359,4.08,10.11166479,14.5604208,18.75706532
730880.9604,5026029.975,13.39214414,19.27686411,21.96296359,4.07,10.11166479,14.8504208,19.06706532
730880.8416,5026028.901,13.64214414,19.81686411,22.63296359,4.03,10.65166479,15.4404208,19.66706532
730880.6954,5026027.788,13.63214414,19.59686411,22.70296359,4.01,10.66166479,15.4204208,19.75706532
